main_text,comment
💯....#wheat #farmlaws #farmers,"{""1"": {""comment_id"": ""akashbanerjee.in""  ""comment_text"": ""💯\n.\n.\n.\n.\n#wheat #farmlaws #farmers""}  ""2"": {""comment_id"": ""akashbanerjee.in""  ""comment_text"": ""Thanks to the all specially the departed souls 🙌😕""}  ""3"": {""comment_id"": ""mohammed_arif_sheikh""  ""comment_text"": ""@mohammed_arif_sheikh amin""}  ""4"": {""comment_id"": ""silentaleph""  ""comment_text"": ""Why thank heavens? Thank the farmers & relentless protestors""}  ""5"": {""comment_id"": ""sunflower_seeds_""  ""comment_text"": ""🙌🙌""}  ""6"": {""comment_id"": ""this_is_shujath""  ""comment_text"": ""Hamare Desh k kisan ko sab pata hai...par sarkar ko kuch na pata...Ye Sarkar Paise ka sarkar hai.....Thanks to Our Farmers ❤️❤️❤️""}  ""7"": {""comment_id"": ""ranjanbedi""  ""comment_text"": ""👏👏""}  ""8"": {""comment_id"": ""srikanth_arya18""  ""comment_text"": ""Elections nhi hote na to ye laws vaapis kbhi nhi lete 🙌""}  ""9"": {""comment_id"": ""__d_minor""  ""comment_text"": ""@harman.dhamija but the biggest reason was elections 🙌 ek saal tak kisaan pareshan hue the lekin tab nhi liq""}  ""10"": {""comment_id"": ""__d_minor""  ""comment_text"": ""@harman.dhamija true about the farmers. But the government played a game.""}  ""11"": {""comment_id"": ""neal290111""  ""comment_text"": ""@neal290111 it always had to play the game bruh the guy reached that post by playing games what more do you expect""}  ""12"": {""comment_id"": ""bhavesh.sadawarti""  ""comment_text"": ""If they were not repealed mr.A might be the richest man of world at this time""}  ""13"": {""comment_id"": ""jaskirat_singh99""  ""comment_text"": ""Because it's Punjab""}  ""14"": {""comment_id"": ""walia116""  ""comment_text"": ""I'm from haryana... & m bhe puree ek sal vhe tikri border hi tha.... hm ye jrur kh skte hai Punjab & haryana ne protest ko lead keya but vha farmers to hrr state ke the... m ek sal me almost her state ke farmer se mela hu kuch north estern states ko chodkr""}  ""15"": {""comment_id"": ""rishu_72""  ""comment_text"": ""🙌🙌💯""}  ""16"": {""comment_id"": ""shruti.jadhav75""  ""comment_text"": ""💯 thanks to our farmers.....💚""}  ""17"": {""comment_id"": ""subhuti03""  ""comment_text"": ""@subhuti03 ek sal vha baithe the yrr hm... sb ydd rkhenge es sarkar ne jo dard deya hai""}  ""18"": {""comment_id"": ""rishu_72""  ""comment_text"": ""I can imagine how there would be a food stock crisis within the country  but the private sector would be busy with exports  and govt had no way to stop them""}  ""19"": {""comment_id"": ""knock_knock_its_me_""  ""comment_text"": ""When were they repealed?""}  ""20"": {""comment_id"": ""nitrate7""  ""comment_text"": ""@nitrate7 because due to mounting pressure and year long protest by farmers and activists bjp feared it may lose upcoming elections so they were repealed""}  ""21"": {""comment_id"": ""ahsonatif""  ""comment_text"": ""@nitrate7 they were repealed in November last year""}  ""22"": {""comment_id"": ""ahsonatif""  ""comment_text"": ""@ahsonatif before up election""}  ""23"": {""comment_id"": ""that_nomadic_being""  ""comment_text"": ""Thanks to the stand up comedian Vir Das  who pressurised the so called ruling gov to withdraw the law""}  ""24"": {""comment_id"": ""jene_celes""  ""comment_text"": ""Hmara ek sal ka sanghrsh... sb ydd rkha jayega""}  ""25"": {""comment_id"": ""rishu_72""  ""comment_text"": ""Had farms laws been their... Farmers would have made fortune by selling at their own price and at any market..... But farmers are at loss.... But you would understand only if you have actually read farms laws... Not just wats app forwards...""}  ""26"": {""comment_id"": ""doc.aditya""  ""comment_text"": ""@doc.aditya Uncle jab law pass hota hai to majority kii baat sunte hai parliament me but ye BJP walo ne sab parties ko bahar kar diya Democracy hai kii nhi ? Ye bhi to law hai hee India me kii Majority jaha hogi waha hoga aur BJP wale dhajiya uda Diye uss law ka to socho agar ye bhi kanoon aata to bas dikhate vo log aisa aisa par baadme alag hee kuch karte samje !😂😂😂😂""}  ""27"": {""comment_id"": ""__visheshx__""  ""comment_text"": ""Useful Amendments in the bill would have been more beneficial than its Withdrawal""}  ""28"": {""comment_id"": ""anmolsingh_511""  ""comment_text"": ""@dan__ahmad जो सच था वो मैंने बताया की कैसे आखिरी समय पर हठधर्मिता की भेंट चढ़ गया किसान विधेयक जो कि कुछ संशोधन और बदलावों के साथ लाभकारी सिद्ध हो सकता था किसानों के लिए और ऐसा कृषि विशेषज्ञों ने भी माना है। Burnol बेचने आप ही निकले थे शायद और मैंने मना कर दिया और आप ही पारिवारिक संस्कार की भी बात कर रहे हैं वाह! रे ज़माना उल्टा चोर कोतवाल को डांटे। सच सुनने के लिए साहस चाहिए।""}  ""29"": {""comment_id"": ""anmolsingh_511""  ""comment_text"": ""@3r.han99 address सटीक तरीके से बिल्कुल सही जगह पहुँच भी गया और वहां से अभी अभी reply भी आपने ही दिया""}  ""30"": {""comment_id"": ""anmolsingh_511""  ""comment_text"": ""@anmolsingh_511 they also said that the farm laws were for the benefit of the people  and after more than a year of farmer protests they listened due to elections only  so stop the bootlicking because the bjp never does anything for the benefit of the people  it only does it for its own personal benefits directly or indirectly""}  ""31"": {""comment_id"": ""amaan_q786""  ""comment_text"": ""Jab Congress bill dobaara layegi to support karna tab tum uss time hum oppose karenge""}  ""32"": {""comment_id"": ""jeeturathore20""  ""comment_text"": ""@harman.dhamija bro there's less number pro party or pro politician people and they are loud  majority is mostly confused in \""if not then who\"" dellima 😂""}  ""33"": {""comment_id"": ""dan__ahmad""  ""comment_text"": ""@dan__ahmad well that’s working in the favour of ruling party  isn’t it?""}  ""34"": {""comment_id"": ""harman.dhamija""  ""comment_text"": ""@harman.dhamija it is and it will  unless there's a strong leader in oppostion!""}  ""35"": {""comment_id"": ""dan__ahmad""  ""comment_text"": ""@akashbanerjee.in I am confused amongst the 2 opinion about farm laws: 1. the supporters of laws say that if the laws were not repealed  our farmers would have got higher prices due to international demand. 2. Devender sharma's opinion.""}  ""36"": {""comment_id"": ""a.x.s.h.i.s.h""  ""comment_text"": ""BCz farm law was repealed the 🍋 price increased as middle man has more profits🔥🔥🔥Because of the sharp rise in global prices  some farmers were selling to traders and not to the government.😂😂😂😂https://www.ndtv.com/world-news/india-wheat-export-ban-why-did-india-suddenly-ban-wheat-exports-2980642👏👏👏👏 @akashbanerjee.in do some proper research before posting anything😂😂😂😂😂😂😂India announces some relaxation on wheat exports👏👏👏😂😂😂😂😂😂""}}"
Куда уходит детствоВ недальние краяК ребятам по соседствуТаким же как и я.Оно уйдет неслышноПока весь город спитИ писем не напишетИ вряд ли позвонит...И зимой и летомНебывалых ждать чудесБудет детство где-то но не здесьИ в сугробах белыхИ по лужам у ручьяБудет кто-то бегатьНо не я...,"{""1"": {""comment_id"": ""freifeld_svetlana""  ""comment_text"": ""Куда уходит детство\nВ недальние края\nК ребятам по соседству\nТаким же  как и я.\nОно уйдет неслышно\nПока весь город спит\nИ писем не напишет\nИ вряд ли позвонит...\nИ зимой и летом\nНебывалых ждать чудес\nБудет детство где-то  но не здесь\nИ в сугробах белых\nИ по лужам у ручья\nБудет кто-то бегать\nНо не я...""}  ""2"": {""comment_id"": ""freifeld_svetlana""  ""comment_text"": ""Как же я люблю эту серию ♥️""}  ""3"": {""comment_id"": ""photographer_alekseeva""  ""comment_text"": ""#childrenphoto #childrenphotographer #children #child #kidsbookstagram #childhood #sister #sisters #sistersister #wheat #girls #girl #girlstyle #girlsgirlsgirls #girlstime#PortraitPerfection\n#israelphoto\n#InstaPortrait\n#PostMorePortraits\n#portrait_mf\n#portrait_mood\n#portraitmood\n#portrait_shots\n#israel_best\n#earth_portraits#\n#happy\n#portrait_ig\n#portraitphotograph\n#portrait\n#portrait_perfection""}  ""4"": {""comment_id"": ""freifeld_svetlana""  ""comment_text"": ""Хорошая песня была...""}  ""5"": {""comment_id"": ""elenarubia89""  ""comment_text"": ""@elenarubia89 Да вот вспомнила и теперь сижу напеваю потихоньку 😊😊""}}"
Whole wheat Pizza with lots of Veggies Cottage Cheese & Assorted cheeses .#wholesale #wheatpaste #fitness #healthyfood #foodporn #fashion #streetart #diet #healthy #food #wheat #dieta #healthylifestyle #foodie #wholesalers #wheatenterrier #foodstagram #wholesaler #wheaten #dietsehat #healthyeating #instafood #wholefoods #urbanart #dietmayo #breakfast #foodphotography #wholeseller #wheatpasteart #emagrecer,"{""1"": {""comment_id"": ""fithomemaker""  ""comment_text"": ""Whole wheat Pizza with lots of Veggies  Cottage Cheese & Assorted cheeses .#wholesale #wheatpaste #fitness #healthyfood #foodporn #fashion #streetart #diet #healthy #food #wheat #dieta #healthylifestyle #foodie #wholesalers #wheatenterrier #foodstagram #wholesaler #wheaten #dietsehat #healthyeating #instafood #wholefoods #urbanart #dietmayo #breakfast #foodphotography #wholeseller #wheatpasteart #emagrecer""}  ""2"": {""comment_id"": ""fithomemaker""  ""comment_text"": ""Send pic ❣️ @THE.FOOD.FACTORY_""}  ""3"": {""comment_id"": ""army25648""  ""comment_text"": ""Send pic on❤ @promo_worldmedia""}}"
REACH US: SUPPORT@EXPORTMYBUSINESS.COMCALL US: +91-8285635636#wheat #wheatfree #wheatpaste #wheatgrass #wheatenterrier #wheather #wheatensofinstagram #wheaten #wheatfields #wheatensofig #wheatbeer #wheaton #wheatensofinsta #wheater #wheatbelly #wheatbread #wheatie,"{""1"": {""comment_id"": ""exportmybusiness.com_""  ""comment_text"": ""REACH US: SUPPORT@EXPORTMYBUSINESS.COM\nCALL US: +91-8285635636\n#wheat #wheatfree #wheatpaste #wheatgrass #wheatenterrier #wheather #wheatensofinstagram #wheaten #wheatfields #wheatensofig #wheatbeer #wheaton #wheatensofinsta #wheater #wheatbelly #wheatbread #wheatie""}}"
Stop Putin! #wheat #ukrainewar #climatechange,"{""1"": {""comment_id"": ""hotforwords""  ""comment_text"": ""Stop Putin! #wheat #ukrainewar #climatechange""}}"
🚫BANNED: Wheat Exports in IndiaFollowing a Heatwave the 🌾 Wheat Production of the country has reduced.🧐Will there be a price surge in the staple grain of India? To know more about the consequences and the outcome of this decision Swipe Left ◀️#Wheatexportsbanned 🌾🚫Credits: @jehan_navdar @__dwitii__ @navin.khablani @shubham_jalan123 @hetvi_shah03 @manesha_j6#government #banned #wheat #modi #india #international #exports #currentaffairs,"{""1"": {""comment_id"": ""ibsm_rotaract""  ""comment_text"": ""🚫BANNED: Wheat Exports in India\n\nFollowing a Heatwave the 🌾 Wheat Production of the country has reduced.\n\n🧐Will there be a price surge in the staple grain of India? To know more about the consequences and the outcome of this decision Swipe Left ◀️\n\n#Wheatexportsbanned 🌾🚫\n\nCredits: @jehan_navdar @__dwitii__ @navin.khablani @shubham_jalan123 @hetvi_shah03 @manesha_j6\n\n#government #banned #wheat #modi #india #international #exports #currentaffairs""}  ""2"": {""comment_id"": ""ibsm_rotaract""  ""comment_text"": ""👏👏""}  ""3"": {""comment_id"": ""navin.khablani""  ""comment_text"": ""❣️Send pic on 💌 @classic_.photography___""}}"
அனைத்து கோணங்களிலும் அலசும்'நியூஸ் 360'இன்று பிற்பகல் 2 மணிக்கு...#WheatExports | #Wheat | #QuarryAccident | #Nellai | #News360,"{""1"": {""comment_id"": ""puthiyathalaimurai""  ""comment_text"": ""அனைத்து கோணங்களிலும் அலசும்\n'நியூஸ் 360'\n\nஇன்று பிற்பகல் 2 மணிக்கு...\n\n#WheatExports | #Wheat | #QuarryAccident | #Nellai | #News360""}}"
Global #wheat prices hit a 14-year high after #India #banned wheat #exports in a bid to check high prices amid concerns of wheat output being hit by the scorching #heatwave. The #US #winter crop conditions have worsened and supply disruptions from the Black Sea region are also expected.#Ukraine's production is expected to go down by 35 percent this year and the world stock is down by 5 percent and is at a 6-year low according to the latest report from the United States Department of Agriculture (USDA)..............Link in *IG stories,"{""1"": {""comment_id"": ""cnbctv18india""  ""comment_text"": ""Global #wheat prices hit a 14-year high after #India #banned wheat #exports in a bid to check high prices amid concerns of wheat output being hit by the scorching #heatwave. The #US #winter crop conditions have worsened  and supply disruptions from the Black Sea region are also expected.\n\n#Ukraine's production is expected to go down by 35 percent this year  and the world stock is down by 5 percent and is at a 6-year low  according to the latest report from the United States Department of Agriculture (USDA).\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\n.\nLink in *IG stories""}  ""2"": {""comment_id"": ""cnbctv18india""  ""comment_text"": ""Good..... we need to sell it at all time high price.""}  ""3"": {""comment_id"": ""imanojkhanda""  ""comment_text"": ""𝙸 𝚍𝚘𝚗’𝚝 𝚑𝚊𝚟𝚎 𝚊 𝚠𝚎𝚕𝚕 𝚙𝚊𝚒𝚍 𝚓𝚘𝚋 𝚋𝚞𝚝 𝚋𝚕𝚘𝚌𝚔𝚌𝚑𝚊𝚒𝚗 𝚝𝚎𝚌𝚑𝚗𝚘𝚕𝚘𝚐𝚢 𝚊𝚗𝚍 𝚌𝚛𝚢𝚙𝚝𝚘 𝚒𝚜 𝚍𝚘𝚒𝚗𝚐 𝚊 𝚐𝚛𝚎𝚊𝚝 𝚓𝚘𝚋 𝚏𝚘𝚛 𝚖𝚎. $35 890 𝚠𝚒𝚝𝚑 𝚊𝚗 𝚒𝚗𝚟𝚎𝚜𝚝𝚖𝚎𝚗𝚝 𝚌𝚊𝚙𝚒𝚝𝚊𝚕 𝚘𝚏$1800 𝚒𝚝’𝚜 𝚛𝚎𝚊𝚕𝚕𝚢 𝚊𝚗𝚜𝚝𝚘𝚗𝚒𝚜𝚑𝚒𝚗𝚐. 𝚃𝚑𝚊𝚗𝚔 𝚢𝚘𝚞 𝚏𝚘𝚛 𝚝𝚑𝚒𝚜 𝚘𝚙𝚙𝚘𝚛𝚝𝚞𝚗𝚒𝚝𝚢\n@charlize_rhode_fx""}  ""4"": {""comment_id"": ""ykwtfgo.vannah""  ""comment_text"": ""❣️Send pic on 💌 @classic_.photography___""}  ""5"": {""comment_id"": ""lalugujar4""  ""comment_text"": ""❣️Send pic on 💌 @classic_.photography___""}}"
G7 देश भारत से नाराज क्यों? भारत ने गेहूं के expoart पर बैन क्यों लगाया? #shoart's #rells#international new's#instagram shoart's.#wheat expoart। Jai shree mahakal। Jai hindustan।,"{""1"": {""comment_id"": ""getfactset""  ""comment_text"": ""G7 देश भारत से नाराज क्यों? भारत ने गेहूं के expoart पर बैन क्यों लगाया? #shoart's  #rells#international new's#instagram shoart's.#wheat expoart। Jai shree mahakal। Jai hindustan।""}}"
Chirag Lite Oil..To know more..Chirag Enterprises6 th LaneJaysingpur 416101+91 7066916916chiragenterprises1999@gmail.com#businessconsulting #businessdevelopment #businessstrategy #businessconsultant #business101 #startupbusiness #businessintelligence #startups #enterpreneurship #startupnation#jaysingpur #wheat #vegetables #healthyeating #healthy #oil #agriculture #sangli #sanglikar #sanglicity #kolhapuristyle #kolhapurkar #kurundwad #ichalkaranji #grains,"{""1"": {""comment_id"": ""chiragenterprises_jaysingpur""  ""comment_text"": ""Chirag Lite Oil\n.\n.\nTo know more..\nChirag Enterprises \n6 th Lane \nJaysingpur 416101\n+91 7066916916\nchiragenterprises1999@gmail.com\n#businessconsulting #businessdevelopment #businessstrategy #businessconsultant #business101 #startupbusiness #businessintelligence #startups #enterpreneurship #startupnation\n#jaysingpur #wheat #vegetables #healthyeating #healthy #oil #agriculture #sangli #sanglikar #sanglicity #kolhapuristyle #kolhapurkar #kurundwad #ichalkaranji #grains""}}"
पंजाब में किसान गेहूं की नाड में आग लगा रहे हैं जिससे आए दिन हादसे ही रहे हैं। 15 मई की शाम डेराबसी के गांव दफ़रपुर में किसान ने गेहूं की कटाई के बाद बचे अवशेषों में आग लगा दी। आग इतनी भयंकर थी जो शामलात में बनी मजदूरों की झुग्गियों तक पहुंच गई। इस आग में डेढ़ साल की बच्ची जिंदा जल गई। जिस किसान ने खेतों में आग लगाई थी पुलिस ने उसे गिरफ्तार कर लिया है। पंजाब में खेतों में आग लगाने के कारण पहले भी हादसे हो चुके हैं । कुछ दिन पहले गुरदासपुर के गांव बिजलीवाल में भी खेतों में लगी आग के कारण स्कूल बस चपेट में आ गई थी। 2 बच्चे उस हादसे में घायल हुए थे। लेकिन इन हादसों के बाद न तो किसान सबक ले रहे हैं और न ही प्रशासन ऐसे किसानों पर कार्रवाई कर रहा है।#theforefrontnews #theforefront #wheat #agriculture #stubbleburning #dangerous #deathofakid #derabassi #punjab #punjabnews #punjabgovernment ________________________________________We are also available atTelegram: https://t.me/theforefront22Youtube: https://www.youtube.com/channel/UC3eh06j4XpCKtQ-T0SI_gqATwitter: https://twitter.com/forefront_theFacebook: https://www.facebook.com/theforefront2022,"{""1"": {""comment_id"": ""theforefront_media""  ""comment_text"": ""पंजाब में किसान गेहूं की नाड में आग लगा रहे हैं जिससे आए दिन हादसे ही रहे हैं। 15 मई की शाम डेराबसी के गांव दफ़रपुर में किसान ने गेहूं की कटाई के बाद बचे अवशेषों में आग लगा दी। आग इतनी भयंकर थी जो शामलात में बनी मजदूरों की झुग्गियों तक पहुंच गई। इस आग में डेढ़ साल की बच्ची जिंदा जल गई। जिस किसान ने खेतों में आग लगाई थी पुलिस ने उसे गिरफ्तार कर लिया है। पंजाब में खेतों में आग लगाने के कारण पहले भी हादसे हो चुके हैं । कुछ दिन पहले गुरदासपुर के गांव बिजलीवाल में भी खेतों में लगी आग के कारण स्कूल बस चपेट में आ गई थी। 2 बच्चे उस हादसे में घायल हुए थे। लेकिन इन हादसों के बाद न तो किसान सबक ले रहे हैं और न ही प्रशासन ऐसे किसानों पर कार्रवाई कर रहा है।\n#theforefrontnews #theforefront #wheat #agriculture #stubbleburning #dangerous #deathofakid #derabassi #punjab #punjabnews #punjabgovernment ________________________________________\nWe are also available at\nTelegram: https://t.me/theforefront22\nYoutube: https://www.youtube.com/channel/UC3eh06j4XpCKtQ-T0SI_gqA\nTwitter: https://twitter.com/forefront_the\nFacebook: https://www.facebook.com/theforefront2022""}}"
Wheat Straw Water Bottle🌾Food grade PP plus natural wheat straw🥳Spring spout lid and easy carrying rope✔️✔️Portable and handheld for outdoor events⛱🏝🏜⛰🏕#waterbottle #widemouth #sportbottle #straight #drinkware #handheld #colorful #wheat #straw,"{""1"": {""comment_id"": ""nicole_vivocup""  ""comment_text"": ""Wheat Straw Water Bottle🌾\nFood grade PP plus natural wheat straw🥳\nSpring spout lid and easy carrying rope✔️✔️\nPortable and handheld for outdoor events⛱🏝🏜⛰🏕\n#waterbottle #widemouth #sportbottle #straight #drinkware #handheld #colorful #wheat #straw""}}"
Our butter bread is made of the best quality. Baked to satisfy your cravings.#butterbread #butter #bread#wholewheat #wheat #wholewheatbread #wheatbread #loaf #wheatloaf #healthylifestyle #healthyfood #diet #fitness #protien #lifestyle #manjeri #malappuram #malappuramfoodies #manjerikkar #manjerikkaran #perinthalmannagram #perinthalmannagram #tirur #kottakal #kozhikode #calicut #keralabakers #bakesofinstagram #bakemart,"{""1"": {""comment_id"": ""olenecanto""  ""comment_text"": ""Our butter bread is made of the best quality. Baked to satisfy your cravings.\n\n#butterbread #butter #bread\n#wholewheat #wheat #wholewheatbread #wheatbread #loaf #wheatloaf #healthylifestyle #healthyfood #diet #fitness #protien #lifestyle #manjeri #malappuram #malappuramfoodies #manjerikkar #manjerikkaran #perinthalmannagram #perinthalmannagram #tirur #kottakal #kozhikode #calicut #keralabakers #bakesofinstagram #bakemart""}  ""2"": {""comment_id"": ""olenecanto""  ""comment_text"": ""Promote it on @alpha.__fitness""}}"
Love this colour! Vintage metal tray in the prettiest shade of midcentury turquoise. This little tray has a wheat motif and handles so unique and such vintage charm. Available on our website and by DM. $30 #vintage #mcm #midcenturymodern #midcenturyhome #midcentury #midcenturydesign #wheat #turquoise #vintage #vintagekitchen #vintagestyle #preloved #sustainability #reuserecycle #love #vintageshop #vintageboutique,"{""1"": {""comment_id"": ""itsvintageyyc""  ""comment_text"": ""Love this colour! Vintage metal tray in the prettiest shade of midcentury turquoise. This little tray has a wheat motif and handles  so unique and such vintage charm. Available on our website and by DM. $30 #vintage #mcm #midcenturymodern #midcenturyhome #midcentury #midcenturydesign #wheat #turquoise #vintage #vintagekitchen #vintagestyle #preloved #sustainability #reuserecycle #love #vintageshop #vintageboutique""}}"
