main_text,comment
,"{""1"": {""comment_id"": """"  ""comment_text"": """"}  ""2"": {""comment_id"": """"  ""comment_text"": """"}  ""3"": {""comment_id"": """"  ""comment_text"": """"}  ""4"": {""comment_id"": """"  ""comment_text"": """"}}"
,"{""1"": {""comment_id"": """"  ""comment_text"": """"}  ""2"": {""comment_id"": """"  ""comment_text"": """"}}"
,"{""1"": {""comment_id"": """"  ""comment_text"": """"}}"
,"{""1"": {""comment_id"": """"  ""comment_text"": """"}}"
,"{""1"": {""comment_id"": """"  ""comment_text"": """"}}"
,"{""1"": {""comment_id"": """"  ""comment_text"": """"}  ""2"": {""comment_id"": """"  ""comment_text"": """"}}"
,"{""1"": {""comment_id"": """"  ""comment_text"": """"}}"
,"{""1"": {""comment_id"": """"  ""comment_text"": """"}}"
,"{""1"": {""comment_id"": """"  ""comment_text"": """"}}"
วันนี้ขอแนะนำ #chaffle #ketochaffle #ชาฟเฟิลคีโต#สายคีโต #รักสุขภาพ #cheeselover ต้องลองค่าาาา 😋💓พร้อมเสริฟ์ร้อนๆ ที่ร้าน #โกโก้ทรีไทม์คอสโมบาซาร์ #cocoa3timescosmo #cocoathreetimes #cocoa #healthylifestyle #keto #breakfast #brunch #lunch,"{""1"": {""comment_id"": ""cocoa3timescosmo""  ""comment_text"": ""วันนี้ขอแนะนำ #chaffle #ketochaffle #ชาฟเฟิลคีโต\n#สายคีโต #รักสุขภาพ #cheeselover ต้องลองค่าาาา 😋\n💓พร้อมเสริฟ์ร้อนๆ ที่ร้าน #โกโก้ทรีไทม์คอสโมบาซาร์ #cocoa3timescosmo #cocoathreetimes #cocoa #healthylifestyle #keto #breakfast #brunch #lunch""}}"
TERMOMETRO DIGITAL PARA COCINA Y REPOSTERIA.-Fàcil de usa:Coloca la aguja en el alimento o bebidaen la pantalla puedes ver los grados centìgrados o fahrenheit en solo segundos.-Ideal para medir la temperatura en elementos lìquidos y sòlidos.-Uso en cocina domestica o industria.-Resistente al agua..#insumosreposteria#pasteleria#reposteria#panaderia#nina_market_ec#julianapostres#casapastelera#clubrepostero#tiendalacocoa#fondant#chocolate#cacao#cocoa#colorantescomestibles#sprinkles..,"{""1"": {""comment_id"": ""c_alberto22""  ""comment_text"": ""TERMOMETRO DIGITAL PARA COCINA Y REPOSTERIA.\n-Fàcil de usa:Coloca la aguja en el alimento o bebida en la pantalla puedes ver los grados centìgrados o fahrenheit en solo segundos.\n-Ideal para medir la temperatura en elementos lìquidos y sòlidos.\n-Uso en cocina domestica o industria.\n-Resistente al agua\n\n.\n.\n#insumosreposteria\n#pasteleria\n#reposteria\n#panaderia\n#nina_market_ec\n#julianapostres\n#casapastelera\n#clubrepostero\n#tiendalacocoa\n#fondant\n#chocolate\n#cacao\n#cocoa\n#colorantescomestibles\n#sprinkles\n.\n.""}  ""2"": {""comment_id"": ""c_alberto22""  ""comment_text"": ""Send pic ❣️ @THE.FOOD.FACTORY_""}}"
To add a sweet note to your day . Order our Chocolaty Cakes now ........#chocolate #cake #cakesofinstagram #chocolatecupcakes #chocos #cocoa,"{""1"": {""comment_id"": ""goldline_breadz""  ""comment_text"": ""To add a sweet note to your day . Order our Chocolaty Cakes now .\n.\n.\n.\n.\n.\n.\n.\n#chocolate #cake #cakesofinstagram #chocolatecupcakes #chocos #cocoa""}  ""2"": {""comment_id"": ""goldline_breadz""  ""comment_text"": ""Send pic ❣️ @THE.FOOD.FACTORY_""}}"
ชานมเผือก ไข่มุกโกโก้เย็น ไข่มุกชานมใต้หวัน ไข่มุกชาเขียวนม ไข่มุก😋 เครื่องดื่มเย็นๆพร้อมเสริฟแล้วค่าา ❤️.🧋✨ สั่ง Delivery ได้แล้ววันนี้ ✨🧋🛵สั่งผ่าน Robinhood ได้ที่ลิงค์ https://bit.ly/3gezlOb🛵สั่งผ่าน LINE MAN ได้ที่ลิงค์ https://wongn.ai/roe8w🛵สั่งผ่าน Grab ได้ที่ลิงค์ https://bit.ly/3fuvNqO🛵สั่งผ่าน ShopeeFood ได้ที่ลิงค์ https://bit.ly/3GtHWaa.🧋✨𝐀𝐦 𝐓𝐞𝐚 - สาขาลาดกระบัง✨🧋🥤ชานมไข่มุก 🅐🅜 🅣🅔🅐 🧋☑️ไข่มุกต้มใหม่สด ทุกวัน☑️ชาหอม รสชาติกลมกล่อม หวานกำลังดี☑️วัตถุดิบอย่างดี นำเข้าจากไต้หวัน🇹🇼และไทย🇹🇭☑️ไม่มีสารอันตราย ไม่ใส่สารกันบูด.🕝ร้านเปิดวัน จันทร์ - ศุกร์ และ อาทิตย์ เวลา 8:00-20:00น.** ปิดร้านทุกวันเสาร์ **.FB: https://www.facebook.com/amtea.ladkrabangIG: @amtea.ladkrabangLineID (มี@): @amtea.ladkrabangAdd Line ร้าน Click: ▶️ https://bit.ly/3vXDbkc.📍ที่ตั้ง 𝔸𝕞 𝕋𝕖𝕒 - สาขาลาดกระบังhttps://goo.gl/maps/B7YEA6dW4YcyVi7V7...#ชานมไต้หวัน #ชานมไข่มุก #ชานม #ชาเขียว #ชาไต้หวัน #ชานมไต้หวันบราวน์ชูการ์ #ชานมไต้หวันพรีเมี่ยม #โกโก้ #โกโก้นมสด #โกโก้มิ้นท์ #ลาดกระบัง #milktea #boba #bubbletea #chathai #thaitea #lemontea #cocoa #greentea #AmTeaLKB #AmTeaThailand #AmTea #ชาไต้หวันต้นตำรับ #ชานมแอมทีเครื่อง #ช็อกโกแลต #chocolate,"{""1"": {""comment_id"": ""amtea.ladkrabang""  ""comment_text"": ""ชานมเผือก ไข่มุก\nโกโก้เย็น ไข่มุก\nชานมใต้หวัน ไข่มุก\nชาเขียวนม ไข่มุก\n😋 เครื่องดื่มเย็นๆพร้อมเสริฟแล้วค่าา ❤️\n.\n🧋✨ สั่ง Delivery ได้แล้ววันนี้ ✨🧋\n🛵สั่งผ่าน Robinhood ได้ที่ลิงค์ https://bit.ly/3gezlOb\n🛵สั่งผ่าน LINE MAN ได้ที่ลิงค์ https://wongn.ai/roe8w\n🛵สั่งผ่าน Grab ได้ที่ลิงค์ https://bit.ly/3fuvNqO\n🛵สั่งผ่าน ShopeeFood ได้ที่ลิงค์ https://bit.ly/3GtHWaa\n.\n🧋✨𝐀𝐦 𝐓𝐞𝐚 - สาขาลาดกระบัง✨🧋\n🥤ชานมไข่มุก 🅐🅜 🅣🅔🅐 🧋\n☑️ไข่มุกต้มใหม่สด ทุกวัน\n☑️ชาหอม รสชาติกลมกล่อม หวานกำลังดี\n☑️วัตถุดิบอย่างดี นำเข้าจากไต้หวัน🇹🇼และไทย🇹🇭\n☑️ไม่มีสารอันตราย ไม่ใส่สารกันบูด\n.\n🕝ร้านเปิดวัน จันทร์ - ศุกร์ และ อาทิตย์ เวลา 8:00-20:00น.\n** ปิดร้านทุกวันเสาร์ **\n.\nFB: https://www.facebook.com/amtea.ladkrabang\nIG: @amtea.ladkrabang\nLineID (มี@): @amtea.ladkrabang\nAdd Line ร้าน Click: ▶️ https://bit.ly/3vXDbkc\n.\n📍ที่ตั้ง 𝔸𝕞 𝕋𝕖𝕒 - สาขาลาดกระบัง\nhttps://goo.gl/maps/B7YEA6dW4YcyVi7V7\n.\n.\n.\n#ชานมไต้หวัน #ชานมไข่มุก #ชานม #ชาเขียว #ชาไต้หวัน #ชานมไต้หวันบราวน์ชูการ์ #ชานมไต้หวันพรีเมี่ยม #โกโก้ #โกโก้นมสด #โกโก้มิ้นท์ #ลาดกระบัง #milktea #boba #bubbletea #chathai #thaitea #lemontea #cocoa #greentea #AmTeaLKB #AmTeaThailand #AmTea #ชาไต้หวันต้นตำรับ #ชานมแอมทีเครื่อง #ช็อกโกแลต #chocolate""}}"
Share with smoothie loverDay 1 Recipe 1Who wants to taste the chocolate and date smoothie🥳🥰If u want to taste then follow the recipe 😆Recipe✍🏽🙌2 banana frozen or fresh1 cup water or plant-based milk1 tablespoon cocoa powder4 deseeded datesTopping1/2 tsp cocoa nibs1 date1 mint splitMethod- place all the ingredients in a blender and blend smoothly. top with cocoa nibs date and serve cold.#recipes#vegan #smoothie #plantbased #cocoa #viralrecipes #ttg #chefsurigowda #mornigbreakfast #mornigbreakfast #quickrecipes #nomnom #smoothielove,"{""1"": {""comment_id"": ""thesurigowdaofficial""  ""comment_text"": ""Share with smoothie lover\nDay 1 Recipe 1\nWho wants to taste the chocolate and date smoothie🥳🥰\nIf u want to taste then follow the recipe 😆\nRecipe✍🏽🙌\n2 banana frozen or fresh\n1 cup water or plant-based milk\n1 tablespoon cocoa powder\n4 deseeded dates\nTopping\n1/2 tsp cocoa nibs\n1 date\n1 mint split\nMethod- place all the ingredients in a blender and blend smoothly. top with cocoa nibs  date and serve cold.\n#recipes\n#vegan #smoothie #plantbased #cocoa #viralrecipes #ttg #chefsurigowda #mornigbreakfast #mornigbreakfast #quickrecipes #nomnom #smoothielove""}  ""2"": {""comment_id"": ""thesurigowdaofficial""  ""comment_text"": ""Yumm!""}  ""3"": {""comment_id"": ""snappything1""  ""comment_text"": ""😋😋""}}"
Estamos ubicados a un costado del hotel itzmiquilpan.Por ahora en un horario de 16:00-20:30#cocoa#cocoacafeteria,"{""1"": {""comment_id"": ""cocoa_cafeteria0""  ""comment_text"": ""Estamos ubicados a un costado del hotel itzmiquilpan.\nPor ahora en un horario de 16:00-20:30\n#cocoa\n#cocoacafeteria""}}"
☕โกโก้....ที่ให้มากกว่าความอร่อย#Whnn #COCOA อร่อยดี ไม่มีอ้วน😘,"{""1"": {""comment_id"": ""fino5331""  ""comment_text"": ""☕โกโก้....ที่ให้มากกว่าความอร่อย\n#Whnn #COCOA อร่อยดี ไม่มีอ้วน😘""}}"
Cocoa Moisture Rich NIGHT Cream🔹සම එල්ලා වැටීම රැලි වැටීම වලක්වයි🔹හිරු එලියට දුර්වර්ණ වූ සම නැවත යථාතත්වයට පත් කරයි🔹සම දීප්තිමත් කරයි🔹සමෙහි අදුරු ලප ඉවත් කරයි#cosmetics #cosmeticslk #palmers #NightCream #cocoa #highlyreccomend,"{""1"": {""comment_id"": ""cosmetics.lk_official""  ""comment_text"": ""Cocoa Moisture Rich NIGHT Cream\n\n🔹සම එල්ලා වැටීම රැලි වැටීම වලක්වයි\n🔹හිරු එලියට දුර්වර්ණ වූ සම නැවත යථාතත්වයට පත් කරයි\n🔹සම දීප්තිමත් කරයි\n🔹සමෙහි අදුරු ලප ඉවත් කරයි\n\n#cosmetics #cosmeticslk #palmers #NightCream #cocoa #highlyreccomend""}}"
My #dinners on March 21 22 24 & 26 2022 were #awesome & #incredible & I had #papajohns #pizza on the #21st #mostaccioli on the #22nd the #leftovers of mostaccioli with #salad & #ranch on the #24th & #chickenstirfry on the #26th & I enjoyed the #food. #2022 #cocoa #florida #march #march2022 #spring #spring2022 #easter #easter2022 #photos #photography @instagram #instagram #instaspring #instadinners 👍 💯 🔥 😋 🍕 🐣 💚 ❤ 💛,"{""1"": {""comment_id"": ""justinsobieski630""  ""comment_text"": ""My #dinners on March 21  22  24  & 26  2022 were #awesome & #incredible & I had #papajohns #pizza on the #21st #mostaccioli on the #22nd the #leftovers of mostaccioli with #salad & #ranch on the #24th & #chickenstirfry on the #26th & I enjoyed the #food. #2022 #cocoa #florida #march #march2022 #spring #spring2022 #easter #easter2022 #photos #photography @instagram #instagram #instaspring #instadinners 👍 💯 🔥 😋 🍕 🐣 💚 ❤ 💛""}}"
🌧open everydayMon - Fri 9:00-17:00Sat - Sun 9:00-17:30#coffee #cafe #americano #espresso #latte #latteart #black #orange #cappuchino #mocha #vanila #caramel #einspanner #green #tea #greantea #thai #tea #thaitea #cocoa #fresh #milk #peach #apple #honey #lemon #soda #strawberry #blueberry #orange,"{""1"": {""comment_id"": ""tell.cafe""  ""comment_text"": ""🌧\n\nopen everyday\nMon - Fri 9:00-17:00\nSat - Sun 9:00-17:30\n\n#coffee #cafe #americano #espresso #latte #latteart #black #orange #cappuchino #mocha #vanila #caramel #einspanner #green #tea #greantea #thai #tea #thaitea #cocoa #fresh #milk #peach #apple #honey #lemon #soda #strawberry #blueberry #orange""}}"
อากาศแบบนี้ ต้องโกโก้ดีๆสักแก้ว ☕️iicha_studio.#cocoa #โกโก้ #iicha_studio #fooddesign #bairaikhunkong,"{""1"": {""comment_id"": ""natcha.foodstyle""  ""comment_text"": ""อากาศแบบนี้ ต้องโกโก้ดีๆสักแก้ว ☕️\niicha_studio\n\n.\n#cocoa #โกโก้ #iicha_studio #fooddesign #bairaikhunkong""}}"
Especial de bebidas porque no como mucho pero sí me la paso bebiendo todo el día1. Latte2. Leche con chocolate3. Leche de avena#coffee #latte #grapes🍇 #cocoa #oatmilk,"{""1"": {""comment_id"": ""bberry_cake""  ""comment_text"": ""Especial de bebidas  porque no como mucho  pero sí me la paso bebiendo todo el día\n\n1. Latte\n2. Leche con chocolate\n3. Leche de avena\n\n#coffee #latte #grapes🍇 #cocoa #oatmilk""}}"
เคยรู้สึกอยากกินขนม แต่ไม่อยากอ้วนหรือเปล่าคะ 😊#สายคีโต #สายรักสุขภาพ ต้องลองค่ะ🍀 บราวนี่คีโต ไร้แป้ง ไร้น้ำตาล🍀 keto brownies flourless no sugar added#cocoa #cocoa3timescosmo #venitaclub #healthylifestyle #healthyrecipes #cosmobazaar #muangthongthani,"{""1"": {""comment_id"": ""cocoa3timescosmo""  ""comment_text"": ""เคยรู้สึกอยากกินขนม แต่ไม่อยากอ้วนหรือเปล่าคะ 😊\n#สายคีโต #สายรักสุขภาพ ต้องลองค่ะ\n🍀 บราวนี่คีโต ไร้แป้ง ไร้น้ำตาล\n🍀 keto brownies  flourless  no sugar added\n#cocoa #cocoa3timescosmo #venitaclub #healthylifestyle #healthyrecipes #cosmobazaar #muangthongthani""}}"
ติดน้ำหวานยังไง ไม่กลัวอ้วน??โกโก้ 4 สูตรคุมหิว😍😍โกโก้เข้มข้นแท้ 100%☕☕คีโตทานได้ คุมหิว อิ่มท้องนาน❤โกโก้ 100% 75 บาท❤โกโก้+กาแฟ+มะพร้าว 99 บาท❤โกโก้+งาดำ+อัลมอนด์ 99 บาท❤โกโก้+ชาไทย+มะพร้าว 99 บาท✅ ลดความเครียด✅ ต้านอนุมูลอิสระ✅ ช่วยลดภาวะซึมเศร้า✅ ป้องกันอัลไซเมอร์✅ ลดความดัน**ใช้อินทริทอล และหญ้าหวานแทนน้ำตาลทานได้ทุกเวลา ไม่ต้องรู้สึกผิด❤❤ซื้อครบ 3 กระปุก ส่งฟรี!!!!!ชอบ Set ไหน สั่งเล๊ยยย😍😍สั่งได้ทุกวันจ้าา🙏🙏จัดส่งทุกวัน (ยกเว้นวันเสาร์นับสต๊อก)สอบถามก่อนได้เลยยค่าา❤❤#โกโก้ #โกโก้แท้ #โกโก้100% #คลีน #คีโต #โกโก้คีโต #คุมหิว #คุมน้ำหนัก #เบาหวานทานได้ #ไม่มีน้ำตาล #หญ้าหวาน #แคลน้อย #โลวคาร์ป #cocoa #cocoapowder #ผงโกโก้ #ผงโกโก้แท้ #เครื่องดื่มสุขภาพ #ไม่อ้วน #สุขภาพ,"{""1"": {""comment_id"": ""cocoa_healthy_keto""  ""comment_text"": ""ติดน้ำหวานยังไง ไม่กลัวอ้วน??\nโกโก้ 4 สูตรคุมหิว😍😍\nโกโก้เข้มข้นแท้ 100%☕☕\nคีโตทานได้ คุมหิว อิ่มท้องนาน\n\n❤โกโก้ 100% 75 บาท\n❤โกโก้+กาแฟ+มะพร้าว 99 บาท\n❤โกโก้+งาดำ+อัลมอนด์ 99 บาท\n❤โกโก้+ชาไทย+มะพร้าว 99 บาท\n\n✅ ลดความเครียด\n✅ ต้านอนุมูลอิสระ\n✅ ช่วยลดภาวะซึมเศร้า\n✅ ป้องกันอัลไซเมอร์\n✅ ลดความดัน\n\n**ใช้อินทริทอล และหญ้าหวานแทนน้ำตาล\nทานได้ทุกเวลา ไม่ต้องรู้สึกผิด❤❤\n\nซื้อครบ 3 กระปุก ส่งฟรี!!!!!\nชอบ Set ไหน สั่งเล๊ยยย😍😍\n\nสั่งได้ทุกวันจ้าา🙏🙏\nจัดส่งทุกวัน (ยกเว้นวันเสาร์นับสต๊อก)\nสอบถามก่อนได้เลยยค่าา❤❤\n\n#โกโก้ #โกโก้แท้ #โกโก้100% #คลีน #คีโต #โกโก้คีโต #คุมหิว #คุมน้ำหนัก #เบาหวานทานได้ #ไม่มีน้ำตาล #หญ้าหวาน #แคลน้อย #โลวคาร์ป #cocoa #cocoapowder #ผงโกโก้ #ผงโกโก้แท้ #เครื่องดื่มสุขภาพ #ไม่อ้วน #สุขภาพ""}}"
⁡2022.5.18⁡⁡昨日の振替休日を含め⁡3日間のお休みを有難うございました☻⁡⁡今朝はopenから⁡順々にお客様がお見えになり⁡賑やかなスタートとなりました⁡⁡毎日がこんな感じだったら嬉しいなぁ..⁡(先週はひまでひまで..GW明けだったからでしょうか..？)⁡⁡⁡本日は事前にご注文をいただいてました⁡お土産用のおやつのお渡し日でしたので⁡open前に箱詰めを☻⁡ずら〜っと並ぶ光景はいいものですね⁡⁡夢見るバナナケーキ 3個⁡レモンバターケーキ 3個　ですと⁡お箱にいい感じに納まりました○⁡⁡毎日あると少し大変ですが⁡こういったまとまったご注文も⁡事前にでしたらご用意できます◎⁡⁡明後日は COCOA GRANOLAを⁡33個もご注文を頂いておりお客様あってのお店ですのでとても有り難い限りです！⁡⁡⁡昨日はまた寒くなって驚いて⁡今日は暑くなって驚いて..⁡心地の良い春の気候をもう少し楽しみたかったですよ⁡⁡そう考えると先日のモノオトピクニックは⁡心地の良い風がそよぐとてもいい気候に⁡恵まれていましたね！⁡いい日に外で過ごせてよかったです☻⁡⁡⁡只今のお時間は 13:03⁡先程までいたみなさんはお帰りになって⁡再び静かなうたばなです⁡⁡引き続きみなさまのご来店を⁡心よりお待ちしております *⁡⁡⁡⁡⁡⁡／／／／／／／／／／／／／／／／⁡⁡『utatane banané. 』#うたたねばなね⁡#ほっと一息うたたね気分#cocoabreak⁡⁡◯Access　駐車場有(6台)⁡市電【東田駅】より徒歩約10分⁡⁡◯L.o.　閉店時間より30分前⁡⁡◯お席の予約⁡・平日　11時12時13時⁡・土曜祝日　9時10時11時12時⁡・ご予約方法　お電話(営業時間中のみ)⁡⁡…………………………………………………………⁡⁡#cocoa#cafe#cafetime#breaktime⁡#interior#photooftheday#instadaily⁡#ココア#おやつ#雑貨#贈り物#gift#豊橋⁡#豊橋カフェ#豊橋ランチ#豊川#豊川カフェ#蒲郡カフェ#愛知カフェ#愛知#エシカルな暮らし#おうちじかん#日々の暮らし#暮らし#日常⁡⁡⁡,"{""1"": {""comment_id"": ""utabana""  ""comment_text"": ""⁡\n2022.5.18⁡\n⁡\n昨日の振替休日を含め⁡\n3日間のお休みを有難うございました☻⁡\n⁡\n今朝はopenから⁡\n順々にお客様がお見えになり⁡\n賑やかなスタートとなりました⁡\n⁡\n毎日がこんな感じだったら嬉しいなぁ..⁡\n(先週はひまでひまで..GW明けだったからでしょうか..？)⁡\n⁡\n⁡\n本日は事前にご注文をいただいてました⁡\nお土産用のおやつのお渡し日でしたので⁡\nopen前に箱詰めを☻⁡\nずら〜っと並ぶ光景はいいものですね⁡\n⁡\n夢見るバナナケーキ 3個⁡\nレモンバターケーキ 3個　ですと⁡\nお箱にいい感じに納まりました○⁡\n\n⁡\n毎日あると少し大変ですが⁡\nこういったまとまったご注文も⁡\n事前にでしたらご用意できます◎⁡\n⁡\n明後日は COCOA GRANOLAを⁡\n33個もご注文を頂いており\nお客様あってのお店ですのでとても有り難い限りです！⁡\n⁡\n⁡\n昨日はまた寒くなって驚いて⁡\n今日は暑くなって驚いて..⁡\n心地の良い春の気候をもう少し楽しみたかったですよ⁡\n⁡\nそう考えると先日のモノオトピクニックは⁡\n心地の良い風がそよぐとてもいい気候に⁡\n恵まれていましたね！⁡\nいい日に外で過ごせてよかったです☻⁡\n⁡\n⁡\n只今のお時間は 13:03⁡\n先程までいたみなさんはお帰りになって⁡\n再び静かなうたばなです⁡\n⁡\n引き続きみなさまのご来店を⁡\n心よりお待ちしております *⁡\n⁡\n⁡\n⁡\n⁡\n⁡／／／／／／／／／／／／／／／／⁡\n⁡\n『utatane banané. 』#うたたねばなね⁡\n#ほっと一息うたたね気分#cocoabreak⁡\n⁡\n◯Access　駐車場有(6台)⁡\n市電【東田駅】より徒歩約10分⁡\n⁡\n◯L.o.　閉店時間より30分前⁡\n⁡\n◯お席の予約⁡\n・平日　11時 12時 13時⁡\n・土曜 祝日　9時 10時 11時 12時⁡\n・ご予約方法　お電話(営業時間中のみ)⁡\n⁡\n…………………………………………………………⁡\n⁡\n#cocoa#cafe#cafetime#breaktime⁡\n#interior#photooftheday#instadaily⁡\n#ココア#おやつ#雑貨#贈り物#gift#豊橋⁡\n#豊橋カフェ#豊橋ランチ#豊川#豊川カフェ#蒲郡カフェ#愛知カフェ#愛知#エシカルな暮らし\n#おうちじかん#日々の暮らし#暮らし#日常\n⁡\n⁡\n⁡""}}"
☕Un café para iniciar el día y la semana ☀️......#photography #coffee #chocolate #chocolatier #chocolat #cafe #cocoa #cacao #capuchino #americano #expresso,"{""1"": {""comment_id"": ""weltachef""  ""comment_text"": ""☕Un café para iniciar el día y la semana ☀️\n.\n.\n.\n.\n.\n.\n#photography #coffee #chocolate #chocolatier #chocolat #cafe #cocoa #cacao #capuchino #americano #expresso""}  ""2"": {""comment_id"": ""weltachef""  ""comment_text"": ""Y un delicioso chocolate caliente para alegrar el alma. 😍❤️""}}"
